Zip,Place Name,State,State Short,County,,,,,,
16873,Shawville,Pennsylvania,PA,Clearfield,33,,,41.0692,-78.3581,4
16876,Wallaceton,Pennsylvania,PA,Clearfield,33,,,40.9616,-78.2926,4
16878,West Decatur,Pennsylvania,PA,Clearfield,33,,,40.9493,-78.3129,4
16879,Winburne,Pennsylvania,PA,Clearfield,33,,,40.9696,-78.1508,4
16881,Woodland,Pennsylvania,PA,Clearfield,33,,,41.0098,-78.3214,4
16822,Beech Creek,Pennsylvania,PA,Clinton,35,,,41.0845,-77.5851,4
16848,Lamar,Pennsylvania,PA,Clinton,35,,,41.0162,-77.5311,4
17721,Avis,Pennsylvania,PA,Clinton,35,,,41.186,-77.3162,4
17726,Castanea,Pennsylvania,PA,Clinton,35,,,41.1227,-77.4317,4
17745,Lock Haven,Pennsylvania,PA,Clinton,35,,,41.1425,-77.4436,4
17747,Loganton,Pennsylvania,PA,Clinton,35,,,41.0283,-77.3204,4
17748,Mc Elhattan,Pennsylvania,PA,Clinton,35,,,41.1355,-77.37,1
17750,Mackeyville,Pennsylvania,PA,Clinton,35,,,41.0545,-77.4614,4
17751,Mill Hall,Pennsylvania,PA,Clinton,35,,,41.0867,-77.4836,4
17760,North Bend,Pennsylvania,PA,Clinton,35,,,41.4083,-77.6641,4
17764,Renovo,Pennsylvania,PA,Clinton,35,,,41.3334,-77.7448,4
17778,Westport,Pennsylvania,PA,Clinton,35,,,41.2745,-77.9315,4
17779,Woolrich,Pennsylvania,PA,Clinton,35,,,41.1948,-77.3764,4
17814,Benton,Pennsylvania,PA,Columbia,37,,,41.2231,-76.3406,4
17815,Bloomsburg,Pennsylvania,PA,Columbia,37,,,41.0115,-76.4384,4
17820,Catawissa,Pennsylvania,PA,Columbia,37,,,40.918,-76.4416,4
17846,Millville,Pennsylvania,PA,Columbia,37,,,41.1261,-76.5208,4
17858,Numidia,Pennsylvania,PA,Columbia,37,,,40.8806,-76.4022,4
17859,Orangeville,Pennsylvania,PA,Columbia,37,,,41.1016,-76.381,4
17878,Stillwater,Pennsylvania,PA,Columbia,37,,,41.1515,-76.3696,4
17888,Wilburton,Pennsylvania,PA,Columbia,37,,,40.8121,-76.3929,4
17920,Aristes,Pennsylvania,PA,Columbia,37,,,40.8167,-76.3503,4
18603,Berwick,Pennsylvania,PA,Columbia,37,,,41.0665,-76.2443,4
18631,Mifflinville,Pennsylvania,PA,Columbia,37,,,41.0323,-76.308,4
16110,Adamsville,Pennsylvania,PA,Crawford,39,,,41.5067,-80.3765,4
16111,Atlantic,Pennsylvania,PA,Crawford,39,,,41.5333,-80.2863,4
16131,Hartstown,Pennsylvania,PA,Crawford,39,,,41.5509,-80.3813,4
16314,Cochranton,Pennsylvania,PA,Crawford,39,,,41.5205,-80.0573,4
16316,Conneaut Lake,Pennsylvania,PA,Crawford,39,,,41.6189,-80.3086,4
16327,Guys Mills,Pennsylvania,PA,Crawford,39,,,41.6333,-79.9714,4
16328,Hydetown,Pennsylvania,PA,Crawford,39,,,41.6526,-79.727,4
16335,Meadville,Pennsylvania,PA,Crawford,39,,,41.6338,-80.1488,4
16354,Titusville,Pennsylvania,PA,Crawford,39,,,41.6382,-79.6855,4
16360,Townville,Pennsylvania,PA,Crawford,39,,,41.6856,-79.8767,4
16388,Meadville,Pennsylvania,PA,Crawford,39,,,41.6596,-80.1576,4
16403,Cambridge Springs,Pennsylvania,PA,Crawford,39,,,41.8034,-80.0594,4
16404,Centerville,Pennsylvania,PA,Crawford,39,,,41.7243,-79.79,4
16406,Conneautville,Pennsylvania,PA,Crawford,39,,,41.7455,-80.3445,4
16422,Harmonsburg,Pennsylvania,PA,Crawford,39,,,41.6609,-80.3178,4
16424,Linesville,Pennsylvania,PA,Crawford,39,,,41.6244,-80.4523,4
16432,Riceville,Pennsylvania,PA,Crawford,39,,,41.7776,-79.8028,4
16433,Saegertown,Pennsylvania,PA,Crawford,39,,,41.7268,-80.1479,4
16434,Spartansburg,Pennsylvania,PA,Crawford,39,,,41.7936,-79.6849,4
16435,Springboro,Pennsylvania,PA,Crawford,39,,,41.8113,-80.3753,4
16440,Venango,Pennsylvania,PA,Crawford,39,,,41.764,-80.0982,4
17001,Camp Hill,Pennsylvania,PA,Cumberland,41,,,40.216,-76.925,4
17007,Boiling Springs,Pennsylvania,PA,Cumberland,41,,,40.1449,-77.1195,4
17011,Camp Hill,Pennsylvania,PA,Cumberland,41,,,40.2352,-76.9291,4
17012,Camp Hill,Pennsylvania,PA,Cumberland,41,,,40.2398,-76.92,4
17013,Carlisle,Pennsylvania,PA,Cumberland,41,,,40.2417,-77.1983,4
17015,Carlisle,Pennsylvania,PA,Cumberland,41,,,40.1772,-77.2312,4
17025,Enola,Pennsylvania,PA,Cumberland,41,,,40.2922,-76.9432,4
17027,Grantham,Pennsylvania,PA,Cumberland,41,,,40.158,-76.9964,4
17043,Lemoyne,Pennsylvania,PA,Cumberland,41,,,40.2469,-76.9001,4
17050,Mechanicsburg,Pennsylvania,PA,Cumberland,41,,,40.2122,-77.0265,4
17055,Mechanicsburg,Pennsylvania,PA,Cumberland,41,,,40.179,-77.0036,4
17065,Mount Holly Springs,Pennsylvania,PA,Cumberland,41,,,40.1115,-77.1902,4
17070,New Cumberland,Pennsylvania,PA,Cumberland,41,,,40.2151,-76.8689,4
17072,New Kingstown,Pennsylvania,PA,Cumberland,41,,,40.2306,-77.0794,4
17081,Plainfield,Pennsylvania,PA,Cumberland,41,,,40.203,-77.2848,4
17089,Camp Hill,Pennsylvania,PA,Cumberland,41,,,40.2697,-76.936,4
17093,Summerdale,Pennsylvania,PA,Cumberland,41,,,40.3078,-76.9312,4
17240,Newburg,Pennsylvania,PA,Cumberland,41,,,40.1333,-77.5669,4
17241,Newville,Pennsylvania,PA,Cumberland,41,,,40.1855,-77.4114,4
17257,Shippensburg,Pennsylvania,PA,Cumberland,41,,,40.0514,-77.5195,4
17266,Walnut Bottom,Pennsylvania,PA,Cumberland,41,,,40.086,-77.409,4
17005,Berrysburg,Pennsylvania,PA,Dauphin,43,,,40.601,-76.8117,4
17018,Dauphin,Pennsylvania,PA,Dauphin,43,,,40.3846,-76.9283,4
17023,Elizabethville,Pennsylvania,PA,Dauphin,43,,,40.555,-76.8355,4
17028,Grantville,Pennsylvania,PA,Dauphin,43,,,40.3606,-76.6713,4
17030,Gratz,Pennsylvania,PA,Dauphin,43,,,40.6082,-76.7375,4
17032,Halifax,Pennsylvania,PA,Dauphin,43,,,40.476,-76.894,4
17033,Hershey,Pennsylvania,PA,Dauphin,43,,,40.2638,-76.6545,4
17034,Highspire,Pennsylvania,PA,Dauphin,43,,,40.2083,-76.7853,4
17036,Hummelstown,Pennsylvania,PA,Dauphin,43,,,40.2782,-76.7094,4
17048,Lykens,Pennsylvania,PA,Dauphin,43,,,40.5909,-76.7074,4
17057,Middletown,Pennsylvania,PA,Dauphin,43,,,40.2041,-76.7331,4
17061,Millersburg,Pennsylvania,PA,Dauphin,43,,,40.5587,-76.9305,4
17080,Pillow,Pennsylvania,PA,Dauphin,43,,,40.6392,-76.8029,4
17097,Wiconisco,Pennsylvania,PA,Dauphin,43,,,40.5734,-76.6914,4
17098,Williamstown,Pennsylvania,PA,Dauphin,43,,,40.5808,-76.6223,4
17101,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2618,-76.8831,4
17102,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2728,-76.891,4
17103,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2724,-76.861,4
17104,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2597,-76.8594,4
17105,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2785,-76.8752,4
17106,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2927,-76.8501,4
17107,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.297,-76.8764,4
17108,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.3086,-76.8017,4
17109,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.291,-76.8203,4
17110,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.303,-76.8862,4
17111,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2721,-76.8017,4
17112,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.3352,-76.7914,4
17113,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.239,-76.8416,4
17120,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2657,-76.8827,4
17121,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2944,-76.8938,4
17122,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2498,-76.8712,4
17123,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2675,-76.8837,4
17124,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2675,-76.886,4
17125,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2662,-76.8829,4
17126,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2618,-76.88,4
17127,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2615,-76.8809,4
17128,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2737,-76.8844,4
17129,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2615,-76.8809,4
17130,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.2702,-76.8829,4
17140,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.3086,-76.8464,4
17177,Harrisburg,Pennsylvania,PA,Dauphin,43,,,40.299,-76.8472,4
19003,Ardmore,Pennsylvania,PA,Delaware,45,,,40.002,-75.2966,4
19008,Broomall,Pennsylvania,PA,Delaware,45,,,39.9747,-75.3602,4
19010,Bryn Mawr,Pennsylvania,PA,Delaware,45,,,40.0236,-75.3295,4
19013,Chester,Pennsylvania,PA,Delaware,45,,,39.8498,-75.3747,4
19014,Aston,Pennsylvania,PA,Delaware,45,,,39.8643,-75.4332,1
19015,Brookhaven,Pennsylvania,PA,Delaware,45,,,39.8654,-75.3885,4
19016,Chester,Pennsylvania,PA,Delaware,45,,,39.934,-75.406,4
19017,Chester Heights,Pennsylvania,PA,Delaware,45,,,39.8901,-75.4755,4
19018,Clifton Heights,Pennsylvania,PA,Delaware,45,,,39.9218,-75.2876,4
19022,Crum Lynne,Pennsylvania,PA,Delaware,45,,,39.8685,-75.3374,4
19023,Darby,Pennsylvania,PA,Delaware,45,,,39.9176,-75.2696,4
19026,Drexel Hill,Pennsylvania,PA,Delaware,45,,,39.9503,-75.304,4
19028,Edgemont,Pennsylvania,PA,Delaware,45,,,39.9748,-75.4505,4
19029,Essington,Pennsylvania,PA,Delaware,45,,,39.8621,-75.2971,4
19032,Folcroft,Pennsylvania,PA,Delaware,45,,,39.8905,-75.2821,4
19033,Folsom,Pennsylvania,PA,Delaware,45,,,39.8901,-75.3296,4
19036,Glenolden,Pennsylvania,PA,Delaware,45,,,39.9048,-75.2946,4
19037,Glen Riddle Lima,Pennsylvania,PA,Delaware,45,,,39.934,-75.406,1
19039,Gradyville,Pennsylvania,PA,Delaware,45,,,39.9432,-75.4694,4
19041,Haverford,Pennsylvania,PA,Delaware,45,,,40.0097,-75.3121,4
19043,Holmes,Pennsylvania,PA,Delaware,45,,,39.9003,-75.3087,4
19050,Lansdowne,Pennsylvania,PA,Delaware,45,,,39.9375,-75.2637,4
19052,Lenni,Pennsylvania,PA,Delaware,45,,,39.8942,-75.4456,4
19060,Garnet Valley,Pennsylvania,PA,Delaware,45,,,39.852,-75.5007,4
19061,Marcus Hook,Pennsylvania,PA,Delaware,45,,,39.8295,-75.4354,4
19063,Media,Pennsylvania,PA,Delaware,45,,,39.9188,-75.3991,4
19064,Springfield,Pennsylvania,PA,Delaware,45,,,39.9296,-75.3338,4
19065,Media,Pennsylvania,PA,Delaware,45,,,39.9211,-75.3861,4
19070,Morton,Pennsylvania,PA,Delaware,45,,,39.9063,-75.3238,4
19073,Newtown Square,Pennsylvania,PA,Delaware,45,,,39.9863,-75.407,4
19074,Norwood,Pennsylvania,PA,Delaware,45,,,39.887,-75.2972,4
19076,Prospect Park,Pennsylvania,PA,Delaware,45,,,39.8857,-75.3082,4
19078,Ridley Park,Pennsylvania,PA,Delaware,45,,,39.8784,-75.3215,4
19079,Sharon Hill,Pennsylvania,PA,Delaware,45,,,39.9035,-75.2695,4
19080,Wayne,Pennsylvania,PA,Delaware,45,,,40.044,-75.3877,4
19081,Swarthmore,Pennsylvania,PA,Delaware,45,,,39.8967,-75.3474,4
19082,Upper Darby,Pennsylvania,PA,Delaware,45,,,39.9579,-75.2681,4
19083,Havertown,Pennsylvania,PA,Delaware,45,,,39.9774,-75.3106,4
19085,Villanova,Pennsylvania,PA,Delaware,45,,,40.0399,-75.3459,4
19086,Wallingford,Pennsylvania,PA,Delaware,45,,,39.8871,-75.3721,4
19087,Wayne,Pennsylvania,PA,Delaware,45,,,40.0612,-75.3999,4
19088,Wayne,Pennsylvania,PA,Delaware,45,,,39.934,-75.406,4
19089,Wayne,Pennsylvania,PA,Delaware,45,,,40.044,-75.3877,4
19091,Media,Pennsylvania,PA,Delaware,45,,,39.934,-75.406,4
19094,Woodlyn,Pennsylvania,PA,Delaware,45,,,39.876,-75.3463,4
19098,Holmes,Pennsylvania,PA,Delaware,45,,,39.8954,-75.3107,4
19113,Philadelphia,Pennsylvania,PA,Delaware,45,,,39.865,-75.2752,4
19317,Chadds Ford,Pennsylvania,PA,Delaware,45,,,39.8648,-75.5885,4
19319,Cheyney,Pennsylvania,PA,Delaware,45,,,39.9209,-75.5222,4
19331,Concordville,Pennsylvania,PA,Delaware,45,,,39.8823,-75.5165,4
19339,Concordville,Pennsylvania,PA,Delaware,45,,,39.934,-75.406,4
19340,Concordville,Pennsylvania,PA,Delaware,45,,,39.8851,-75.5202,4
19342,Glen Mills,Pennsylvania,PA,Delaware,45,,,39.9015,-75.5049,4
19373,Thornton,Pennsylvania,PA,Delaware,45,,,39.9041,-75.5313,4
15821,Benezett,Pennsylvania,PA,Elk,47,,,41.3253,-78.3576,1
15822,Brandy Camp,Pennsylvania,PA,Elk,47,,,41.3209,-78.6875,4
15823,Brockport,Pennsylvania,PA,Elk,47,,,41.2822,-78.7128,4
15827,Byrnedale,Pennsylvania,PA,Elk,47,,,41.2865,-78.5051,4
15831,Dagus Mines,Pennsylvania,PA,Elk,47,,,41.3539,-78.6056,4
15841,Force,Pennsylvania,PA,Elk,47,,,41.2629,-78.5298,4
15845,Johnsonburg,Pennsylvania,PA,Elk,47,,,41.4928,-78.6783,4
15846,Kersey,Pennsylvania,PA,Elk,47,,,41.3563,-78.6015,4
15853,Ridgway,Pennsylvania,PA,Elk,47,,,41.3621,-78.7262,4
15857,Saint Marys,Pennsylvania,PA,Elk,47,,,41.4289,-78.5505,4
15868,Weedville,Pennsylvania,PA,Elk,47,,,41.2685,-78.4952,4
15870,Wilcox,Pennsylvania,PA,Elk,47,,,41.5735,-78.6823,4
16728,De Young,Pennsylvania,PA,Elk,47,,,41.4159,-78.6651,1
16734,James City,Pennsylvania,PA,Elk,47,,,41.6192,-78.8394,4
16401,Albion,Pennsylvania,PA,Erie,49,,,41.8947,-80.3111,4
16407,Corry,Pennsylvania,PA,Erie,49,,,41.9226,-79.6567,4
16410,Cranesville,Pennsylvania,PA,Erie,49,,,41.9162,-80.3085,4
16411,East Springfield,Pennsylvania,PA,Erie,49,,,41.9794,-80.4303,4
16412,Edinboro,Pennsylvania,PA,Erie,49,,,41.8756,-80.1356,4
16413,Elgin,Pennsylvania,PA,Erie,49,,,41.9031,-79.7437,4
16415,Fairview,Pennsylvania,PA,Erie,49,,,42.0407,-80.2395,4
16417,Girard,Pennsylvania,PA,Erie,49,,,41.9896,-80.3178,4
16421,Harborcreek,Pennsylvania,PA,Erie,49,,,42.1767,-79.9416,4
16423,Lake City,Pennsylvania,PA,Erie,49,,,42.0204,-80.3388,4
16426,Mc Kean,Pennsylvania,PA,Erie,49,,,41.999,-80.1473,1
16427,Mill Village,Pennsylvania,PA,Erie,49,,,41.8773,-79.9692,4
16428,North East,Pennsylvania,PA,Erie,49,,,42.2008,-79.8332,4
16430,North Springfield,Pennsylvania,PA,Erie,49,,,41.9999,-80.4258,4
16438,Union City,Pennsylvania,PA,Erie,49,,,41.8939,-79.8455,4
16441,Waterford,Pennsylvania,PA,Erie,49,,,41.9603,-79.9996,4
16442,Wattsburg,Pennsylvania,PA,Erie,49,,,42.0391,-79.8363,4
16443,West Springfield,Pennsylvania,PA,Erie,49,,,41.9465,-80.465,4
16444,Edinboro,Pennsylvania,PA,Erie,49,,,41.8707,-80.1218,4
16475,Albion,Pennsylvania,PA,Erie,49,,,41.8906,-80.3665,4
16501,Erie,Pennsylvania,PA,Erie,49,,,42.126,-80.086,4
16502,Erie,Pennsylvania,PA,Erie,49,,,42.1133,-80.0976,4
16503,Erie,Pennsylvania,PA,Erie,49,,,42.1265,-80.064,4
16504,Erie,Pennsylvania,PA,Erie,49,,,42.1108,-80.0521,4
16505,Erie,Pennsylvania,PA,Erie,49,,,42.1109,-80.1534,4
16506,Erie,Pennsylvania,PA,Erie,49,,,42.0738,-80.1484,4
16507,Erie,Pennsylvania,PA,Erie,49,,,42.1316,-80.0864,4
16508,Erie,Pennsylvania,PA,Erie,49,,,42.0976,-80.0935,4
16509,Erie,Pennsylvania,PA,Erie,49,,,42.0763,-80.0668,4
16510,Erie,Pennsylvania,PA,Erie,49,,,42.1087,-79.9535,4
16511,Erie,Pennsylvania,PA,Erie,49,,,42.1553,-80.0177,4
16512,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16514,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
16515,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
16522,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16530,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16531,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
16534,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16538,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16541,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16544,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
16546,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
16550,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16553,Erie,Pennsylvania,PA,Erie,49,,,42.1292,-80.0851,4
16563,Erie,Pennsylvania,PA,Erie,49,,,42.1192,-79.9865,4
16565,Erie,Pennsylvania,PA,Erie,49,,,42.1827,-80.0649,4
15012,Belle Vernon,Pennsylvania,PA,Fayette,51,,,40.1588,-79.8122,4
15401,Uniontown,Pennsylvania,PA,Fayette,51,,,39.8897,-79.7282,4
15410,Adah,Pennsylvania,PA,Fayette,51,,,39.8965,-79.922,4
15413,Allison,Pennsylvania,PA,Fayette,51,,,39.9868,-79.8637,4
15415,Brier Hill,Pennsylvania,PA,Fayette,51,,,39.9808,-79.8504,4
15416,Brownfield,Pennsylvania,PA,Fayette,51,,,39.857,-79.712,4
15417,Brownsville,Pennsylvania,PA,Fayette,51,,,40.0237,-79.8839,4
15420,Cardale,Pennsylvania,PA,Fayette,51,,,39.9567,-79.8662,4
15421,Chalk Hill,Pennsylvania,PA,Fayette,51,,,39.8451,-79.5991,1
15422,Chestnut Ridge,Pennsylvania,PA,Fayette,51,,,39.9812,-79.8116,4
15425,Connellsville,Pennsylvania,PA,Fayette,51,,,40.0265,-79.5566,4
15428,Dawson,Pennsylvania,PA,Fayette,51,,,40.0638,-79.6602,4
15430,Dickerson Run,Pennsylvania,PA,Fayette,51,,,40.0418,-79.66,4
15431,Dunbar,Pennsylvania,PA,Fayette,51,,,39.9722,-79.6431,4
15433,East Millsboro,Pennsylvania,PA,Fayette,51,,,39.9822,-79.9664,4
15435,Fairbank,Pennsylvania,PA,Fayette,51,,,39.9434,-79.8495,4
15436,Fairchance,Pennsylvania,PA,Fayette,51,,,39.8229,-79.7551,4
15437,Farmington,Pennsylvania,PA,Fayette,51,,,39.807,-79.5832,4
15438,Fayette City,Pennsylvania,PA,Fayette,51,,,40.0988,-79.8366,4
15439,Gans,Pennsylvania,PA,Fayette,51,,,39.7429,-79.8242,4
15440,Gibbon Glade,Pennsylvania,PA,Fayette,51,,,39.7364,-79.5736,4
15442,Grindstone,Pennsylvania,PA,Fayette,51,,,40.0084,-79.8404,4
15443,Hibbs,Pennsylvania,PA,Fayette,51,,,39.9317,-79.8825,4
15444,Hiller,Pennsylvania,PA,Fayette,51,,,40.012,-79.9088,4
15445,Hopwood,Pennsylvania,PA,Fayette,51,,,39.8728,-79.6568,4
15446,Indian Head,Pennsylvania,PA,Fayette,51,,,40.0248,-79.395,4
15447,Isabella,Pennsylvania,PA,Fayette,51,,,39.946,-79.9393,4
15449,Keisterville,Pennsylvania,PA,Fayette,51,,,39.9636,-79.7853,4
15450,La Belle,Pennsylvania,PA,Fayette,51,,,39.9983,-79.9754,4
15451,Lake Lynn,Pennsylvania,PA,Fayette,51,,,39.7501,-79.8618,4
15454,Leckrone,Pennsylvania,PA,Fayette,51,,,39.8615,-79.8701,4
15455,Leisenring,Pennsylvania,PA,Fayette,51,,,39.9985,-79.6435,4
15456,Lemont Furnace,Pennsylvania,PA,Fayette,51,,,39.9311,-79.6477,4
15458,Mc Clellandtown,Pennsylvania,PA,Fayette,51,,,39.8882,-79.8694,1
15459,Markleysburg,Pennsylvania,PA,Fayette,51,,,39.7597,-79.46,4
15460,Martin,Pennsylvania,PA,Fayette,51,,,39.8065,-79.9098,4
15461,Masontown,Pennsylvania,PA,Fayette,51,,,39.8424,-79.9003,4
15462,Melcroft,Pennsylvania,PA,Fayette,51,,,40.052,-79.3892,4
15463,Merrittstown,Pennsylvania,PA,Fayette,51,,,39.8825,-79.8336,4
15464,Mill Run,Pennsylvania,PA,Fayette,51,,,39.968,-79.4622,4
15465,Mount Braddock,Pennsylvania,PA,Fayette,51,,,39.9321,-79.6522,4
15466,Newell,Pennsylvania,PA,Fayette,51,,,40.0751,-79.8943,4
15467,New Geneva,Pennsylvania,PA,Fayette,51,,,39.7884,-79.9092,4
15468,New Salem,Pennsylvania,PA,Fayette,51,,,39.9242,-79.8356,4
15469,Normalville,Pennsylvania,PA,Fayette,51,,,40.0418,-79.4151,4
15470,Ohiopyle,Pennsylvania,PA,Fayette,51,,,39.8507,-79.523,4
15472,Oliver,Pennsylvania,PA,Fayette,51,,,39.9183,-79.7158,4
15473,Perryopolis,Pennsylvania,PA,Fayette,51,,,40.0646,-79.7756,4
15474,Point Marion,Pennsylvania,PA,Fayette,51,,,39.7351,-79.899,4
15475,Republic,Pennsylvania,PA,Fayette,51,,,39.9626,-79.8767,4
15476,Ronco,Pennsylvania,PA,Fayette,51,,,39.8697,-79.9206,4
15478,Smithfield,Pennsylvania,PA,Fayette,51,,,39.7923,-79.8127,4
15480,Smock,Pennsylvania,PA,Fayette,51,,,39.9961,-79.7678,4
15482,Star Junction,Pennsylvania,PA,Fayette,51,,,40.0651,-79.769,4
15484,Uledi,Pennsylvania,PA,Fayette,51,,,39.8936,-79.7856,4
15486,Vanderbilt,Pennsylvania,PA,Fayette,51,,,40.0246,-79.6955,4
15488,Waltersburg,Pennsylvania,PA,Fayette,51,,,39.9763,-79.7689,4
15489,West Leisenring,Pennsylvania,PA,Fayette,51,,,39.9561,-79.7007,4
15490,White,Pennsylvania,PA,Fayette,51,,,40.0726,-79.4251,4
15492,Wickhaven,Pennsylvania,PA,Fayette,51,,,40.1194,-79.7623,4
15631,Everson,Pennsylvania,PA,Fayette,51,,,40.0911,-79.5873,4
15828,Clarington,Pennsylvania,PA,Forest,53,,,41.3233,-79.1466,4
16217,Cooksburg,Pennsylvania,PA,Forest,53,,,41.3384,-79.1971,4
16239,Marienville,Pennsylvania,PA,Forest,53,,,41.4622,-79.1306,4
16321,East Hickory,Pennsylvania,PA,Forest,53,,,41.584,-79.4017,4
16322,Endeavor,Pennsylvania,PA,Forest,53,,,41.5895,-79.385,4
16353,Tionesta,Pennsylvania,PA,Forest,53,,,41.5116,-79.3663,4
16370,West Hickory,Pennsylvania,PA,Forest,53,,,41.5687,-79.4081,4
17201,Chambersburg,Pennsylvania,PA,Franklin,55,,,39.9313,-77.6579,4
17202,Chambersburg,Pennsylvania,PA,Franklin,55,,,39.9072,-77.636,4
17210,Amberson,Pennsylvania,PA,Franklin,55,,,40.1704,-77.6772,4
17214,Blue Ridge Summit,Pennsylvania,PA,Franklin,55,,,39.7399,-77.4707,4
17217,Concord,Pennsylvania,PA,Franklin,55,,,40.2252,-77.725,4
17219,Doylesburg,Pennsylvania,PA,Franklin,55,,,40.2184,-77.6797,4
17220,Dry Run,Pennsylvania,PA,Franklin,55,,,40.1781,-77.7353,4
17221,Fannettsburg,Pennsylvania,PA,Franklin,55,,,40.0717,-77.821,4
17222,Fayetteville,Pennsylvania,PA,Franklin,55,,,39.9065,-77.531,4
17224,Fort Loudon,Pennsylvania,PA,Franklin,55,,,39.9547,-77.8984,4
17225,Greencastle,Pennsylvania,PA,Franklin,55,,,39.7818,-77.747,4
17231,Lemasters,Pennsylvania,PA,Franklin,55,,,39.8594,-77.8579,4
17232,Lurgan,Pennsylvania,PA,Franklin,55,,,40.1055,-77.6405,4
17235,Marion,Pennsylvania,PA,Franklin,55,,,39.8587,-77.6981,4
17236,Mercersburg,Pennsylvania,PA,Franklin,55,,,39.8195,-77.9073,4
17237,Mont Alto,Pennsylvania,PA,Franklin,55,,,39.8417,-77.5537,4
17244,Orrstown,Pennsylvania,PA,Franklin,55,,,40.0731,-77.6398,4
17246,Pleasant Hall,Pennsylvania,PA,Franklin,55,,,40.0531,-77.6539,4
17247,Quincy,Pennsylvania,PA,Franklin,55,,,39.7995,-77.5811,4
17250,Rouzerville,Pennsylvania,PA,Franklin,55,,,39.7364,-77.5247,4
17251,Roxbury,Pennsylvania,PA,Franklin,55,,,40.1104,-77.6619,4
17252,Saint Thomas,Pennsylvania,PA,Franklin,55,,,39.9241,-77.7908,4
17254,Scotland,Pennsylvania,PA,Franklin,55,,,39.9696,-77.5848,4
17256,Shady Grove,Pennsylvania,PA,Franklin,55,,,39.7834,-77.6749,4
17261,South Mountain,Pennsylvania,PA,Franklin,55,,,39.8465,-77.4878,4
17262,Spring Run,Pennsylvania,PA,Franklin,55,,,40.1734,-77.7092,4
17263,State Line,Pennsylvania,PA,Franklin,55,,,39.7248,-77.7186,4
17265,Upperstrasburg,Pennsylvania,PA,Franklin,55,,,40.058,-77.7368,1
17268,Waynesboro,Pennsylvania,PA,Franklin,55,,,39.7635,-77.5674,4
17271,Willow Hill,Pennsylvania,PA,Franklin,55,,,40.1137,-77.7969,4
17272,Zullinger,Pennsylvania,PA,Franklin,55,,,39.7714,-77.627,4
15536,Crystal Spring,Pennsylvania,PA,Fulton,57,,,39.92,-78.2258,4
16689,Waterfall,Pennsylvania,PA,Fulton,57,,,40.1276,-78.0628,4
16691,Wells Tannery,Pennsylvania,PA,Fulton,57,,,40.101,-78.1403,4
17212,Big Cove Tannery,Pennsylvania,PA,Fulton,57,,,39.8127,-78.0645,4
17215,Burnt Cabins,Pennsylvania,PA,Fulton,57,,,40.0753,-77.9017,4
17223,Fort Littleton,Pennsylvania,PA,Fulton,57,,,40.078,-77.9532,4
17228,Harrisonville,Pennsylvania,PA,Fulton,57,,,39.9761,-78.0841,4
17229,Hustontown,Pennsylvania,PA,Fulton,57,,,40.0441,-78.0148,4
17233,Mc Connellsburg,Pennsylvania,PA,Fulton,57,,,39.9443,-77.9901,1
